Wall time,Step,Value
1604486528.624807,183,283.5144348144531
1604486530.3533518,185,284.1322326660156
1604486531.1623814,186,288.5345764160156
1604486532.8296576,188,270.276611328125
1604486534.6642509,190,265.35406494140625
1604486535.6235173,191,300.2969970703125
1604486542.2174394,198,266.7171936035156
1604486554.4776447,206,286.7982482910156
1604486555.3856423,207,306.92388916015625
1604486556.3877342,208,271.1094055175781
1604486560.2934842,212,313.776611328125
1604486569.9507005,222,291.37384033203125
1604486570.8116975,223,299.63836669921875
1604486572.8462088,225,273.6356506347656
1604486574.7805572,227,292.8319091796875
1604486576.568334,229,301.05804443359375
1604486579.4116473,232,266.81072998046875
1604486580.2846467,233,250.1375274658203
1604486581.164646,234,267.6086120605469
1604486584.4745593,237,277.9093933105469
1604486593.9275665,247,272.22015380859375
1604486595.958566,249,249.57383728027344
1604486604.759488,255,234.69937133789062
1604486608.1171556,258,252.51124572753906
1604486609.0533917,259,262.8599853515625
1604486609.978393,260,237.79627990722656
1604486611.0313947,261,249.57693481445312
1604486613.1592698,263,247.29147338867188
1604486618.1015232,267,235.9436798095703
1604486620.3801062,269,232.94801330566406
1604486622.6924696,271,229.01773071289062
1604486624.9191024,273,229.70602416992188
1604486630.381669,278,234.10394287109375
1604486636.4877424,284,196.99009704589844
1604486643.8306835,291,227.3368377685547
1604486644.9046519,292,193.9347381591797
1604486650.2707608,297,209.1103515625
1604486651.3538954,298,205.6995391845703
1604486656.6696424,301,193.5239715576172
1604486657.7392218,302,183.0520477294922
1604486658.8653243,303,202.9392547607422
1604486663.3645291,307,207.6485137939453
1604486664.7692416,308,198.06362915039062
1604486667.1072755,310,198.52471923828125
1604486670.856622,313,191.11094665527344
1604486675.3595963,317,166.1719970703125
1604486676.3766172,318,189.05311584472656
1604486677.4136274,319,180.17645263671875
1604486678.5942152,320,170.177001953125
1604486680.794368,322,171.81199645996094
1604486684.1325486,325,174.13536071777344
1604486685.1531026,326,170.60096740722656
1604486686.3676975,327,143.1130828857422
1604486689.848281,330,163.72775268554688
1604486693.5674746,333,165.88671875
1604486700.7891443,339,167.70529174804688
1604486703.271706,341,162.05975341796875
1604486707.112871,344,161.0031280517578
1604486708.2845402,345,152.2004852294922
1604486710.6151974,347,156.9677276611328
1604486711.9431965,348,171.38648986816406
1604486720.1712358,353,146.18394470214844
1604486721.3212337,354,141.0530548095703
1604486726.228668,358,129.68736267089844
1604486729.0871866,360,131.87619018554688
1604486732.860305,363,147.76251220703125
1604486740.026994,367,134.59344482421875
1604486746.7306557,371,125.30387115478516
1604486749.6848342,373,131.71180725097656
1604486755.3772724,377,148.04261779785156
1604486756.5617962,378,129.0973358154297
1604486757.7728002,379,138.17984008789062
1604486760.6213799,381,129.04769897460938
1604486767.0272152,386,129.07806396484375
1604486768.2742715,387,126.78382873535156
1604486772.8641572,391,131.44000244140625
1604486774.2791853,392,123.31890869140625
1604486775.4331884,393,118.83869171142578
1604486789.9873505,403,122.05323028564453
1604486796.5167534,408,112.98152923583984
1604486806.297028,415,113.80369567871094
1604486807.6405602,416,127.59107971191406
1604486813.9342499,421,111.93791961669922
1604486815.1969454,422,100.24862670898438
1604486817.5511,424,97.38871765136719
1604486820.026899,426,114.44500732421875
1604486825.0818002,430,101.9306869506836
1604486837.4628632,439,108.9798812866211
1604486840.185785,441,101.8477554321289
1604486841.5043147,442,100.18755340576172
1604486845.5712073,445,87.15779876708984
1604486855.4896715,451,112.84684753417969
1604486866.277174,459,109.14305877685547
1604486867.6969135,460,106.19529724121094
1604486869.0494478,461,86.08750915527344
1604486872.0040405,463,87.37895965576172
1604486873.337041,464,89.16891479492188
1604486877.3936765,467,92.77078247070312
1604486878.696704,468,101.99161529541016
1604486885.7198274,473,93.31708526611328
1604486887.2968047,474,95.50460052490234
1604486902.8892667,485,83.09097290039062
1604486907.3898327,488,90.4201431274414
1604486909.044836,489,83.49516296386719
1604486912.1208913,491,88.45215606689453
1604486915.158707,493,87.05970764160156
1604486919.557687,496,82.9593505859375
1604486938.2135665,507,91.92811584472656
1604486946.0787156,511,102.19918823242188
1604486947.839552,512,89.04792022705078
1604486950.7097275,514,85.51155090332031
1604486954.9342763,517,90.5159683227539
1604486957.872525,519,81.09432983398438
1604486965.864771,524,88.80990600585938
1604486967.6827674,525,85.1366195678711
1604486978.4849024,531,79.446044921875
1604486981.9866295,533,88.64058685302734
1604486983.7032175,534,77.63475036621094
1604486985.4933841,535,75.43743896484375
1604486987.6124485,536,59.51979064941406
1604486989.7485588,537,84.95454406738281
1604486991.410698,538,78.0682144165039
1604486994.7458007,540,81.9947738647461
1604486997.8085105,542,84.25577545166016
1604487005.907622,547,84.36974334716797
1604487007.5760422,548,95.97716522216797
1604487009.0560982,549,77.57271575927734
1604487014.3976119,551,82.62236022949219
1604487020.3150988,555,86.53797912597656
1604487023.588392,557,92.54476928710938
1604487026.7264717,559,100.60301208496094
1604487032.650275,563,76.12083435058594
1604487034.0983078,564,84.32064056396484
1604487035.5776086,565,85.72180938720703
1604487041.7925048,569,68.74430847167969
1604487047.869805,573,60.21045684814453
1604487049.447843,574,67.05158996582031
1604487054.5595555,577,73.91937255859375
1604487057.977306,579,91.86775970458984
1604487059.6364923,580,74.52080535888672
1604487061.3577168,581,68.94139862060547
1604487062.8677127,582,80.04825592041016
1604487064.51923,583,82.46205139160156
1604487065.9979851,584,64.15179443359375
1604487069.1693811,586,59.19615173339844
1604487070.6780784,587,75.53363800048828
1604487078.9684665,592,72.47478485107422
1604487080.4051986,593,67.95110321044922
1604487085.606348,596,66.6988525390625
1604487087.1535492,597,75.38545227050781
1604487091.79016,600,69.42929077148438
1604487096.9782815,602,68.36611938476562
1604487103.433545,606,61.88185119628906
1604487106.8143744,608,66.17874908447266
1604487110.2945218,610,75.60150146484375
1604487113.4744565,612,57.7774772644043
1604487118.1572664,615,72.89918518066406
1604487124.868304,619,70.62612915039062
1604487126.7042317,620,67.48896789550781
1604487130.0943437,622,74.2720947265625
1604487135.1923623,625,76.85250854492188
1604487142.354575,629,63.47764587402344
1604487152.3641248,634,68.79571533203125
1604487164.1564846,641,71.03451538085938
1604487165.817091,642,59.71929168701172
1604487169.060085,644,62.404544830322266
1604487170.9361444,645,73.92243194580078
1604487172.7867932,646,61.4718132019043
1604487174.6006553,647,59.71285629272461
1604487177.7668474,649,73.32838439941406
1604487184.8659859,652,68.88847351074219
1604487193.7980278,656,66.91046142578125
1604487195.6814487,657,76.84944152832031
1604487202.936053,661,75.62834930419922
1604487208.5095685,664,64.17802429199219
1604487215.826057,668,69.37801361083984
1604487221.3110592,671,71.3152084350586
1604487223.1928647,672,52.473297119140625
1604487224.8559468,673,57.2780876159668
1604487226.5370545,674,59.52719497680664
1604487228.3362017,675,60.055389404296875
1604487232.144018,677,54.15762710571289
1604487233.9120178,678,66.29724884033203
1604487235.56995,679,66.34542083740234
1604487239.0097332,681,52.24186325073242
1604487241.012864,682,71.60448455810547
1604487242.844963,683,59.8459587097168
1604487244.5879674,684,65.7214126586914
1604487248.3431578,686,55.38867950439453
1604487252.4098248,688,70.90118408203125
1604487254.160346,689,67.97795104980469
1604487266.8102188,696,53.85563659667969
1604487273.4386597,699,61.4147834777832
1604487275.390937,700,61.571590423583984
1604487279.841947,701,56.383460998535156
1604487283.7301295,703,58.61091232299805
1604487289.061506,706,64.30850219726562
1604487292.5049672,708,78.43916320800781
1604487295.8188314,710,63.63020324707031
1604487303.241377,714,76.10858154296875
1604487310.9737506,718,70.26879119873047
1604487317.1056437,721,65.7465591430664
1604487318.947675,722,70.68122100830078
1604487320.7782507,723,62.61115264892578
1604487323.1039698,724,61.30472183227539
1604487324.797161,725,62.862396240234375
1604487334.1187127,730,53.113948822021484
1604487345.6855166,736,56.40967559814453
1604487349.5215294,738,57.568668365478516
1604487351.5186834,739,54.55672073364258
1604487353.5038736,740,63.884033203125
1604487359.1796107,743,60.342872619628906
1604487364.3979573,746,52.04408645629883
1604487366.4224982,747,53.60679626464844
1604487371.6802027,750,42.32542419433594
1604487375.8655562,751,49.653709411621094
1604487377.8251362,752,48.9010009765625
1604487381.300825,754,57.16279983520508
1604487385.344924,756,56.27358627319336
1604487396.285456,762,63.57596969604492
1604487401.8154688,765,45.909217834472656
1604487403.596586,766,61.17496871948242
1604487408.820825,769,48.28771209716797
1604487410.581905,770,74.35369110107422
1604487412.3940618,771,54.99617004394531
1604487415.9060154,773,60.6614990234375
1604487417.763589,774,53.37564468383789
1604487429.2114358,780,51.79573059082031
1604487437.281761,784,60.10641860961914
1604487439.2798336,785,50.79725646972656
1604487443.1006386,787,55.93004608154297
1604487447.0865197,789,61.00803756713867
1604487451.2625887,791,58.772212982177734
1604487453.732017,792,50.703826904296875
1604487455.686553,793,47.90100860595703
1604487457.8471835,794,48.669456481933594
1604487459.8353326,795,42.81471252441406
1604487466.5785697,798,50.17405319213867
1604487471.7632885,800,57.63324737548828
1604487478.8632104,802,41.929771423339844
1604487484.4205177,805,46.451568603515625
1604487487.8656008,807,46.29785919189453
1604487489.8375335,808,57.76415252685547
1604487491.465114,809,53.17653274536133
1604487498.8959594,813,45.56285858154297
1604487502.7626672,815,56.018558502197266
1604487504.513802,816,46.10941696166992
1604487508.2518983,818,57.52479934692383
1604487513.8122482,821,55.94825744628906
1604487521.1384645,825,52.776405334472656
1604487526.8401878,828,54.98688507080078
1604487533.213461,831,50.319759368896484
1604487535.37212,832,43.743370056152344
1604487539.4999692,834,57.33761215209961
1604487544.1412761,836,58.823360443115234
1604487548.6025739,838,66.58943939208984
1604487558.659041,843,57.793663024902344
1604487565.286033,846,49.93894577026367
1604487567.5571804,847,59.87488555908203
1604487569.9738302,848,39.13626480102539
1604487578.9180598,851,66.60194396972656
1604487596.0220385,859,46.05772018432617
1604487598.345148,860,51.41478729248047
1604487600.949279,861,58.623046875
1604487605.4851618,863,40.66006851196289
1604487614.226116,867,54.47808837890625
1604487618.1862001,869,44.20704650878906
1604487620.185363,870,46.77066421508789
1604487628.610655,874,41.661476135253906
1604487632.855249,876,36.384986877441406
1604487635.0548494,877,49.907649993896484
1604487642.2731314,880,42.8504638671875
1604487647.0058434,882,60.443050384521484
1604487651.4659905,884,45.159915924072266
1604487658.1001675,887,55.51830291748047
1604487663.1427443,889,46.10344696044922
1604487665.9983585,890,51.85403823852539
1604487671.2482185,892,36.11616134643555
1604487674.5871363,893,51.69057083129883
1604487682.6998143,896,43.730533599853516
1604487688.8088844,899,38.1566047668457
1604487691.589041,900,45.60273742675781
1604487709.5492268,907,47.313697814941406
1604487712.1828327,908,37.819114685058594
1604487714.1819355,909,33.723716735839844
1604487716.349142,910,37.922210693359375
1604487720.3638554,912,50.7241096496582
1604487722.3164427,913,43.79897689819336
1604487726.792149,915,49.65488815307617
1604487729.1422546,916,52.920326232910156
1604487731.2888286,917,53.78702163696289
1604487737.675144,920,59.36762237548828
1604487739.835713,921,44.05400466918945
1604487742.0852792,922,48.66476058959961
1604487744.3318727,923,35.60208511352539
1604487749.3114188,925,30.693359375
1604487763.8710172,931,42.78396987915039
1604487765.97327,932,45.65410614013672
1604487773.6679392,935,38.05078125
1604487790.507915,942,54.93363952636719
1604487797.9295049,945,43.325504302978516
1604487816.2055373,952,41.207035064697266
1604487818.2353163,953,39.91142272949219
1604487820.415057,954,50.668338775634766
1604487824.6749249,956,41.265254974365234
1604487826.815147,957,38.52155685424805
1604487828.9416685,958,40.35641860961914
1604487834.9502492,961,42.13340377807617
1604487837.4184983,962,43.56184768676758
1604487843.126384,964,48.218528747558594
1604487848.84236,966,39.43967056274414
1604487851.9645221,967,41.73884201049805
1604487863.0840895,971,43.99325942993164
1604487866.159287,972,51.72893142700195
1604487876.7900321,976,50.255088806152344
1604487879.5276024,977,45.90380859375
1604487882.1535914,978,40.674400329589844
1604487884.7443848,979,28.45871353149414
1604487892.8021424,982,45.367305755615234
1604487895.7692769,983,40.954124450683594
1604487898.732062,984,39.54248046875
1604487906.8959808,987,47.6343994140625
1604487909.4704175,988,51.756587982177734
1604487930.851523,996,40.57310104370117
1604487939.3685408,1000,37.45295333862305
1604487945.4512396,1002,32.64535903930664
1604487950.4741094,1004,41.31259536743164
1604487952.3762915,1005,40.15190887451172
1604487958.4844449,1008,35.20468521118164
1604487960.5604687,1009,42.12132263183594
1604487964.5331433,1011,31.83167266845703
1604487966.3542295,1012,45.74068832397461
1604487968.376639,1013,42.8203125
1604487970.5846376,1014,51.2542839050293
1604487978.8883827,1017,36.89739990234375
1604487996.4649653,1025,29.477373123168945
1604488000.7442763,1027,30.840871810913086
1604488005.2436702,1029,35.54997253417969
1604488009.84535,1031,29.82175064086914
1604488012.060059,1032,46.76216125488281
1604488014.0640814,1033,39.671119689941406
1604488017.967985,1035,40.79948425292969
1604488021.9878993,1037,35.497196197509766
1604488024.2152135,1038,46.00920104980469
1604488026.5818548,1039,43.43965530395508
1604488033.2152092,1042,46.82914733886719
1604488037.697366,1044,40.80233383178711
1604488058.4129827,1051,30.375038146972656
1604488060.5331182,1052,28.136768341064453
1604488067.002236,1055,44.103572845458984
1604488071.3301437,1057,30.834434509277344
1604488084.5118568,1063,37.778480529785156
1604488086.720939,1064,47.76023483276367
1604488091.1362805,1066,45.082759857177734
1604488095.854946,1068,31.322900772094727
1604488104.460929,1072,30.018253326416016
1604488112.3757222,1076,41.428184509277344
1604488116.4554114,1078,31.086811065673828
1604488120.2941008,1080,37.14766311645508
1604488126.4519815,1083,38.39412307739258
1604488128.9410949,1084,37.41350173950195
1604488131.1197197,1085,36.53569412231445
1604488133.1845717,1086,37.583274841308594
1604488146.1835115,1092,48.12740707397461
1604488148.334563,1093,43.90711975097656
1604488160.3875728,1099,36.749351501464844
1604488166.9538856,1101,34.21846389770508
1604488170.9786673,1103,34.74079513549805
1604488172.9494352,1104,41.424095153808594
1604488174.8795872,1105,45.29341506958008
1604488192.7920105,1114,31.593936920166016
1604488197.1110425,1116,26.169261932373047
1604488203.3587441,1119,51.10886001586914
1604488211.7796588,1123,35.542423248291016
1604488215.9516237,1125,32.24385070800781
1604488217.9972703,1126,31.68888282775879
1604488227.498653,1130,41.42962646484375
1604488231.0747156,1131,56.741817474365234
1604488235.9858112,1133,41.87247085571289
1604488238.7804725,1134,42.34410095214844
1604488241.2186282,1135,45.81829833984375
1604488248.992742,1138,34.932804107666016
1604488251.0278673,1139,35.47642517089844
1604488273.0826137,1149,34.1224479675293
1604488279.599364,1151,29.16870880126953
1604488282.3926115,1152,30.27979278564453
1604488288.8196304,1155,44.6921501159668
1604488291.2527404,1156,29.642345428466797
1604488293.4994624,1157,37.34516525268555
1604488300.2403815,1160,32.93849182128906
1604488302.4878953,1161,47.34009552001953
1604488304.8784876,1162,36.06142807006836
1604488337.2494287,1177,46.091365814208984
1604488344.0290492,1180,31.868417739868164
1604488348.3452103,1182,34.48188400268555
1604488350.5194082,1183,34.158775329589844
1604488354.768882,1185,35.33103561401367
1604488356.8518493,1186,31.60331916809082
1604488363.233322,1189,26.198402404785156
1604488369.3844032,1192,38.883331298828125
1604488371.4412398,1193,29.62492561340332
1604488373.6026926,1194,47.51945114135742
1604488375.628209,1195,33.4292106628418
1604488379.7932084,1197,33.00455856323242
1604488384.3810687,1199,36.167388916015625
1604488390.4341521,1201,42.323429107666016
1604488394.5258696,1203,31.732250213623047
1604488396.5623865,1204,37.361122131347656
1604488401.1071308,1206,36.639102935791016
1604488405.5781853,1208,31.44279670715332
1604488409.6950755,1210,30.522024154663086
1604488411.7529142,1211,23.58112144470215
1604488413.770962,1212,31.807479858398438
1604488416.0472622,1213,28.44124412536621
1604488418.119303,1214,35.724342346191406
1604488438.4429717,1224,31.565397262573242
1604488447.335203,1228,29.3105525970459
1604488455.779187,1232,44.79651641845703
1604488457.8173327,1233,33.90794372558594
1604488460.0501683,1234,38.671417236328125
1604488464.422198,1236,29.384197235107422
1604488470.8521512,1239,28.379045486450195
1604488477.7944512,1242,31.297441482543945
1604488482.6983173,1244,25.173465728759766
1604488487.1032066,1246,27.265766143798828
1604488489.434041,1247,33.56889343261719
1604488493.7135663,1249,27.716760635375977
1604488505.8173156,1253,23.568140029907227
1604488508.8420823,1254,23.865123748779297
1604488511.1173556,1255,36.076988220214844
1604488515.5202446,1257,26.60215187072754
1604488517.7619157,1258,21.923437118530273
1604488525.0058246,1261,34.935306549072266
1604488527.234217,1262,30.421724319458008
1604488529.5778775,1263,26.907230377197266
1604488532.0513942,1264,28.540536880493164
1604488537.3696532,1266,37.28478240966797
1604488550.0076864,1271,30.874143600463867
1604488557.1569602,1274,28.642406463623047
1604488569.5487964,1279,21.99495506286621
1604488574.8755093,1281,28.821258544921875
1604488585.2513082,1285,31.93494987487793
1604488590.3327134,1287,37.67900848388672
1604488600.8335867,1291,24.593441009521484
1604488603.7473032,1292,27.593158721923828
1604488606.4133,1293,25.043813705444336
1604488609.6048794,1294,37.450679779052734
1604488614.6309469,1296,34.3945426940918
1604488621.9055269,1299,29.712854385375977
1604488624.3516889,1300,32.23923110961914
1604488631.8785725,1302,26.3203125
1604488634.6327794,1303,35.842159271240234
1604488637.1203177,1304,37.248382568359375
1604488652.606276,1310,24.164297103881836
1604488657.8403773,1312,40.64030456542969
1604488660.8187222,1313,36.355743408203125
1604488666.7344947,1315,28.852670669555664
1604488669.3886096,1316,41.34272384643555
1604488677.2621825,1319,30.824703216552734
1604488679.595326,1320,25.432449340820312
1604488692.0085814,1325,23.164344787597656
1604488694.5907476,1326,35.543113708496094
1604488697.783321,1327,25.198007583618164
1604488705.163456,1330,27.903430938720703
1604488710.41671,1332,22.43985366821289
1604488712.7162995,1333,14.998274803161621
1604488715.0535388,1334,18.008230209350586
1604488717.4375374,1335,23.427814483642578
1604488719.8162093,1336,23.931921005249023
1604488722.2584739,1337,18.66179084777832
1604488738.2148693,1343,33.27641296386719
1604488750.8602798,1348,21.81418800354004
1604488753.7149825,1349,34.97996520996094
1604488756.7397003,1350,22.17892074584961
1604488772.4984133,1355,26.964250564575195
1604488783.0538166,1359,29.995718002319336
1604488788.0073068,1361,47.40593338012695
1604488790.5035043,1362,16.330669403076172
1604488799.7852592,1366,29.28661346435547
1604488808.9201076,1370,25.180660247802734
1604488825.2393792,1377,21.452789306640625
1604488831.0103211,1379,30.20155906677246
1604488838.528646,1382,34.11241149902344
1604488844.1971083,1384,29.165903091430664
1604488847.041252,1385,32.33798599243164
1604488854.920174,1388,34.838897705078125
1604488857.4220695,1389,29.359600067138672
1604488862.4611874,1391,33.319217681884766
1604488865.6372266,1392,36.70148849487305
1604488872.3569326,1395,23.14201545715332
1604488916.570715,1412,25.891414642333984
1604488919.0090156,1413,29.99016571044922
1604488921.7353284,1414,24.746938705444336
1604488924.1603966,1415,34.52761459350586
1604488933.2400498,1419,26.347827911376953
1604488940.6199946,1422,34.96699142456055
1604488943.0137603,1423,21.623428344726562
1604488952.9859188,1426,27.869285583496094
1604488956.0832727,1427,24.336166381835938
1604488958.876859,1428,28.153797149658203
1604488969.3528926,1432,25.23332977294922
1604488972.8116791,1433,28.015304565429688
1604488975.1419435,1434,23.039411544799805
1604488980.11145,1436,24.494287490844727
1604488985.1927931,1438,37.78123474121094
1604488990.3597019,1440,20.549468994140625
1604488995.1887712,1442,16.42799949645996
1604489010.9721434,1448,37.46053695678711
1604489016.157113,1450,31.86435317993164
1604489031.0508654,1455,24.311113357543945
1604489033.3736684,1456,25.658161163330078
1604489057.07673,1465,23.823463439941406
1604489059.3688908,1466,32.89190673828125
1604489087.0300174,1477,24.701627731323242
1604489097.9686248,1481,22.356578826904297
1604489101.4412012,1482,17.84087562561035
1604489111.909635,1485,33.29672622680664
1604489115.0068927,1486,22.764469146728516
1604489124.3527246,1489,19.82372283935547
1604489129.6913433,1491,36.340084075927734
1604489132.0046394,1492,21.4155216217041
1604489134.8449192,1493,16.248517990112305
1604489153.9425435,1500,23.363597869873047
1604489158.9859204,1501,13.955365180969238
1604489162.6927466,1502,32.756103515625
1604489167.3001842,1503,18.4020938873291
1604489176.4104462,1506,22.611852645874023
1604489183.1079698,1508,22.8260440826416
1604489186.6912408,1509,21.138147354125977
1604489190.1625638,1510,19.232309341430664
1604489194.1244338,1511,20.295854568481445
1604489213.253445,1516,18.08544921875
1604489218.512233,1518,23.204877853393555
1604489230.9553545,1523,34.684879302978516
1604489233.2064767,1524,20.951156616210938
1604489240.4267929,1527,26.679405212402344
1604489259.6501558,1534,19.236351013183594
1604489265.5276456,1536,15.920336723327637
1604489300.7726908,1546,20.81039810180664
1604489309.2398114,1548,17.4365291595459
1604489313.2408888,1549,18.66155242919922
1604489324.713084,1551,25.8528995513916
1604489328.2537742,1552,26.964378356933594
1604489334.6700225,1554,24.50079917907715
1604489337.7948432,1555,28.001253128051758
1604489359.1427233,1561,28.259103775024414
1604489362.6713405,1562,35.50112533569336
1604489382.6293273,1568,24.27200698852539
1604489385.9708467,1569,35.06002426147461
1604489414.5243592,1578,17.346534729003906
1604489425.1818101,1582,21.669410705566406
1604489429.7483516,1584,18.158306121826172
1604489439.6295755,1588,26.374635696411133
1604489454.8447955,1594,29.397506713867188
1604489462.5996833,1597,12.698437690734863
1604489467.5117712,1599,21.32712745666504
1604489478.1027703,1602,38.17234802246094
1604489483.4807408,1604,17.805530548095703
1604489485.765045,1605,23.78048324584961
1604489495.8275228,1609,23.603925704956055
1604489498.1965694,1610,17.551010131835938
1604489503.0965276,1612,24.151737213134766
1604489505.795705,1613,32.51308822631836
1604489510.7955377,1615,25.154951095581055
1604489519.8465967,1618,29.45751953125
1604489522.445884,1619,19.66712760925293
1604489525.1009161,1620,31.5325984954834
1604489537.6074145,1624,25.674274444580078
1604489543.1854882,1626,18.540468215942383
1604489546.2625918,1627,16.68675994873047
1604489549.2916539,1628,19.410064697265625
1604489555.8179204,1630,21.66379165649414
1604489561.0216458,1632,22.354312896728516
1604489566.2445922,1634,24.511762619018555
1604489573.855071,1637,23.004121780395508
1604489581.6841116,1640,28.676387786865234
1604489584.384664,1641,30.170690536499023
1604489586.9242907,1642,22.910634994506836
1604489594.458393,1645,23.75104522705078
1604489599.9006364,1647,21.1705322265625
1604489602.5341496,1648,26.047426223754883
1604489613.0964127,1651,16.67986488342285
1604489615.6501925,1652,18.126605987548828
1604489623.6723611,1655,12.227665901184082
1604489633.8143253,1659,16.041316986083984
1604489636.22893,1660,16.117172241210938
1604489638.5722299,1661,19.32487678527832
1604489656.27718,1668,15.480572700500488
1604489661.685431,1670,22.4251708984375
1604489664.2336116,1671,27.734521865844727
1604489666.7701252,1672,21.480186462402344
1604489674.6026015,1675,25.04630470275879
1604489677.3514652,1676,24.793516159057617
1604489682.4792962,1678,18.695341110229492
1604489692.7500613,1682,30.40182876586914
1604489695.7660794,1683,18.250816345214844
1604489698.328358,1684,26.332822799682617
1604489707.3906093,1687,25.153505325317383
1604489718.3322546,1691,15.501021385192871
1604489721.0959117,1692,23.70748519897461
1604489726.0784535,1694,22.193885803222656
1604489728.728458,1695,27.794797897338867
1604489731.4585783,1696,20.36423683166504
1604489734.1443083,1697,19.740049362182617
1604489739.3152256,1699,25.893402099609375
1604489749.469725,1702,27.065336227416992
1604489752.0742435,1703,15.84557819366455
1604489754.7514346,1704,17.70170783996582
1604489757.241535,1705,19.135440826416016
1604489768.0365107,1709,12.553871154785156
1604489770.625721,1710,9.969294548034668
1604489782.823458,1715,27.51456642150879
1604489787.4835691,1717,18.830833435058594
1604489790.2996888,1718,20.038761138916016
1604489793.0611665,1719,27.751787185668945
1604489805.088778,1723,21.86498260498047
1604489813.5057876,1726,25.330524444580078
1604489818.358728,1728,27.699920654296875
1604489826.9549317,1731,17.848772048950195
1604489829.8299944,1732,11.197190284729004
1604489832.6376555,1733,31.25867462158203
1604489835.5409713,1734,15.584165573120117
1604489838.203848,1735,15.659605979919434
1604489843.7735045,1737,33.008522033691406
1604489849.1028643,1739,32.89633560180664
1604489856.9527605,1742,23.099905014038086
1604489859.7379613,1743,26.542301177978516
1604489865.903918,1745,13.300564765930176
1604489868.619649,1746,20.58595085144043
1604489871.6642525,1747,17.693578720092773
1604489880.161165,1750,20.687454223632812
1604489887.860629,1752,36.54079818725586
1604489890.6377113,1753,17.88861846923828
1604489893.4675229,1754,21.804227828979492
1604489896.428717,1755,20.575428009033203
1604489915.0614965,1762,11.65938663482666
1604489917.6289215,1763,19.91609001159668
1604489925.3391466,1766,22.69394874572754
1604489938.1662493,1771,26.61450958251953
1604489948.9146543,1775,13.123237609863281
1604489964.8123274,1781,22.787107467651367
1604489968.0298276,1782,12.947894096374512
1604489974.259822,1784,20.16022300720215
1604489985.9679074,1788,18.68037986755371
1604489988.967638,1789,12.57185173034668
1604489991.9535701,1790,17.583498001098633
1604489997.835097,1792,24.345012664794922
1604490000.7494147,1793,17.73133659362793
1604490003.2545533,1794,25.048587799072266
1604490013.0773964,1798,17.821557998657227
1604490026.6360724,1802,14.179487228393555
1604490032.2772703,1804,16.411727905273438
1604490034.840447,1805,19.66689682006836
1604490058.0843387,1813,18.412809371948242
1604490060.8525267,1814,20.894411087036133
1604490069.0569437,1817,16.08866310119629
1604490078.1315112,1820,23.219972610473633
1604490087.8615296,1824,19.2930965423584
1604490092.9762676,1826,25.171916961669922
1604490103.7642522,1830,17.849760055541992
1604490117.1852846,1835,11.289259910583496
1604490119.9728553,1836,12.609712600708008
1604490130.7911394,1840,25.22430419921875
