Wall time,Step,Value
1604497345.1355958,1660,33.654296875
1604497351.2882848,1661,41.442291259765625
1604497394.9191005,1668,31.304677963256836
1604497407.364661,1670,29.409168243408203
1604497413.6756766,1671,37.82115173339844
1604497419.8800738,1672,31.000701904296875
1604497438.7494242,1675,25.794017791748047
1604497445.082554,1676,38.23731231689453
1604497457.8263385,1678,31.823474884033203
1604497482.934723,1682,24.061904907226562
1604497489.4652538,1683,41.19395065307617
1604497495.68872,1684,27.070995330810547
1604497514.6517637,1687,24.719648361206055
1604497539.858336,1691,24.735017776489258
1604497546.1516943,1692,30.581134796142578
1604497558.8177226,1694,24.969881057739258
1604497565.0665092,1695,27.030120849609375
1604497571.3183045,1696,22.64933204650879
1604497577.6833444,1697,27.113323211669922
1604497590.1002731,1699,22.683616638183594
1604497611.7914157,1702,21.653772354125977
1604497618.0156753,1703,18.53153419494629
1604497624.219331,1704,30.555208206176758
1604497630.4816206,1705,35.91554260253906
1604497655.649415,1709,20.964582443237305
1604497661.9059944,1710,26.1003360748291
1604497693.3769147,1715,24.352603912353516
1604497706.5517306,1717,28.459352493286133
1604497712.7683656,1718,26.77648162841797
1604497719.0979216,1719,24.039432525634766
1604497744.4928777,1723,25.365407943725586
1604497763.304307,1726,28.707477569580078
1604497775.9425712,1728,26.03455924987793
1604497794.597064,1731,32.26582717895508
1604497801.1133628,1732,27.426048278808594
1604497807.387093,1733,25.42439842224121
1604497813.559008,1734,26.677139282226562
1604497819.8151066,1735,21.287090301513672
1604497832.251297,1737,36.94003677368164
1604497844.766389,1739,35.667091369628906
1604497863.7625608,1742,31.92575454711914
1604497869.9298575,1743,26.613412857055664
1604497882.530697,1745,30.13686752319336
1604497888.7232132,1746,25.590482711791992
1604497894.8166604,1747,26.696285247802734
1604497913.803012,1750,30.53006935119629
1604497928.9007556,1752,30.6216983795166
1604497935.2670436,1753,27.376134872436523
1604497941.4898036,1754,23.270618438720703
1604497947.6595445,1755,32.503204345703125
1604497991.6247413,1762,31.30354118347168
1604497997.9678042,1763,30.977252960205078
1604498017.0352292,1766,28.824447631835938
1604498048.6640558,1771,25.172645568847656
1604498074.3263483,1775,23.52301788330078
1604498111.6550748,1781,24.1572208404541
1604498117.934586,1782,25.600963592529297
1604498130.6874723,1784,35.67993927001953
1604498156.092669,1788,20.166479110717773
1604498162.4652128,1789,16.149330139160156
1604498168.778291,1790,20.237817764282227
1604498181.345874,1792,27.77913475036621
1604498187.6714215,1793,33.317359924316406
1604498193.9089427,1794,16.478219985961914
1604498219.0201957,1798,28.854658126831055
1604498247.7275357,1802,21.713815689086914
1604498260.4227881,1804,17.858333587646484
1604498266.8547359,1805,26.581714630126953
1604498318.0008893,1813,24.742412567138672
1604498324.365746,1814,27.28152847290039
1604498343.3913574,1817,24.492860794067383
1604498362.5464673,1820,37.509647369384766
1604498388.0588026,1824,19.640853881835938
